Subject,Condition,Item,Word,option.1,option2,side,correct,RT,fulltext,withredo
41,MatrixTheEver,28,4,sculptor,scusklor,0,1,660,The painter that no sculptor invited to the gallery will ever paint a masterpiece without a brush.,660
41,MatrixTheEver,28,5,invited,inwoned,0,1,727,The painter that no sculptor invited to the gallery will ever paint a masterpiece without a brush.,727
41,MatrixTheEver,28,6,to,ty,1,1,520,The painter that no sculptor invited to the gallery will ever paint a masterpiece without a brush.,520
41,MatrixTheEver,28,7,the,tho,1,1,502,The painter that no sculptor invited to the gallery will ever paint a masterpiece without a brush.,502
41,MatrixTheEver,28,8,gallery,nansery,0,1,571,The painter that no sculptor invited to the gallery will ever paint a masterpiece without a brush.,571
41,MatrixTheEver,28,9,will,wims,1,1,538,The painter that no sculptor invited to the gallery will ever paint a masterpiece without a brush.,538
41,MatrixTheEver,28,10,ever,irer,1,1,436,The painter that no sculptor invited to the gallery will ever paint a masterpiece without a brush.,436
41,MatrixTheEver,28,11,paint,paise,1,0,642,The painter that no sculptor invited to the gallery will ever paint a masterpiece without a brush.,
41,MatrixTheEver,28,12,a,e,1,0,NA,The painter that no sculptor invited to the gallery will ever paint a masterpiece without a brush.,
41,MatrixTheEver,28,13,masterpiece,mastergeeps,1,0,NA,The painter that no sculptor invited to the gallery will ever paint a masterpiece without a brush.,
41,MatrixTheEver,28,14,without,winteet,1,0,NA,The painter that no sculptor invited to the gallery will ever paint a masterpiece without a brush.,
41,MatrixTheEver,28,15,a,e,1,0,NA,The painter that no sculptor invited to the gallery will ever paint a masterpiece without a brush.,
41,MatrixTheEver,28,16,brush.,brust.,0,0,NA,The painter that no sculptor invited to the gallery will ever paint a masterpiece without a brush.,
41,MatrixTheEver,10,0,The,Whe,0,1,490,The candidate that no committee invited to the interview will ever submit a resume with little experience.,490
41,MatrixTheEver,10,1,candidate,candifent,0,1,514,The candidate that no committee invited to the interview will ever submit a resume with little experience.,514
41,MatrixTheEver,10,2,that,thit,0,1,501,The candidate that no committee invited to the interview will ever submit a resume with little experience.,501
41,MatrixTheEver,10,3,no,nu,1,1,584,The candidate that no committee invited to the interview will ever submit a resume with little experience.,584
41,MatrixTheEver,10,4,committee,compattia,0,1,513,The candidate that no committee invited to the interview will ever submit a resume with little experience.,513
41,MatrixTheEver,10,5,invited,inruned,1,1,633,The candidate that no committee invited to the interview will ever submit a resume with little experience.,633
41,MatrixTheEver,10,6,to,te,0,1,638,The candidate that no committee invited to the interview will ever submit a resume with little experience.,638
41,MatrixTheEver,10,7,the,que,0,1,513,The candidate that no committee invited to the interview will ever submit a resume with little experience.,513
41,MatrixTheEver,10,8,interview,interpook,1,1,684,The candidate that no committee invited to the interview will ever submit a resume with little experience.,684
41,MatrixTheEver,10,9,will,wims,1,1,466,The candidate that no committee invited to the interview will ever submit a resume with little experience.,466
41,MatrixTheEver,10,10,ever,ucer,1,1,595,The candidate that no committee invited to the interview will ever submit a resume with little experience.,595
41,MatrixTheEver,10,11,submit,subcot,0,0,574,The candidate that no committee invited to the interview will ever submit a resume with little experience.,
41,MatrixTheEver,10,12,a,e,0,0,NA,The candidate that no committee invited to the interview will ever submit a resume with little experience.,
41,MatrixTheEver,10,13,resume,rebull,0,0,NA,The candidate that no committee invited to the interview will ever submit a resume with little experience.,
41,MatrixTheEver,10,14,with,wirk,0,0,NA,The candidate that no committee invited to the interview will ever submit a resume with little experience.,
41,MatrixTheEver,10,15,little,limple,1,0,NA,The candidate that no committee invited to the interview will ever submit a resume with little experience.,
41,MatrixTheEver,10,16,experience.,ertorients.,1,0,NA,The candidate that no committee invited to the interview will ever submit a resume with little experience.,
41,BothTheEver,35,0,The,Whe,0,1,507,The blacksmith that the apprentice learned the trade from will ever develop a technique for heating silver.,507
41,BothTheEver,35,1,blacksmith,blackgrigs,1,1,746,The blacksmith that the apprentice learned the trade from will ever develop a technique for heating silver.,746
41,BothTheEver,35,2,that,snat,0,1,578,The blacksmith that the apprentice learned the trade from will ever develop a technique for heating silver.,578
41,BothTheEver,35,3,the,tha,1,1,573,The blacksmith that the apprentice learned the trade from will ever develop a technique for heating silver.,573
41,BothTheEver,35,4,apprentice,addlentirm,1,1,828,The blacksmith that the apprentice learned the trade from will ever develop a technique for heating silver.,828
41,BothTheEver,35,5,learned,leathes,0,1,627,The blacksmith that the apprentice learned the trade from will ever develop a technique for heating silver.,627
41,BothTheEver,35,6,the,tha,1,1,582,The blacksmith that the apprentice learned the trade from will ever develop a technique for heating silver.,582
41,BothTheEver,35,7,trade,trale,0,1,730,The blacksmith that the apprentice learned the trade from will ever develop a technique for heating silver.,730
41,BothTheEver,35,8,from,snom,0,1,584,The blacksmith that the apprentice learned the trade from will ever develop a technique for heating silver.,584
41,BothTheEver,35,9,will,woll,0,1,627,The blacksmith that the apprentice learned the trade from will ever develop a technique for heating silver.,627
41,BothTheEver,35,10,ever,icer,1,1,630,The blacksmith that the apprentice learned the trade from will ever develop a technique for heating silver.,630
41,BothTheEver,35,11,develop,devesym,0,1,561,The blacksmith that the apprentice learned the trade from will ever develop a technique for heating silver.,561
41,BothTheEver,35,12,a,e,1,1,553,The blacksmith that the apprentice learned the trade from will ever develop a technique for heating silver.,553
41,BothTheEver,35,13,technique,tentnibed,0,1,582,The blacksmith that the apprentice learned the trade from will ever develop a technique for heating silver.,582
41,BothTheEver,35,14,for,wor,1,1,546,The blacksmith that the apprentice learned the trade from will ever develop a technique for heating silver.,546
41,BothTheEver,35,15,heating,houning,0,1,697,The blacksmith that the apprentice learned the trade from will ever develop a technique for heating silver.,697
41,BothTheEver,35,16,silver.,setver.,1,1,675,The blacksmith that the apprentice learned the trade from will ever develop a technique for heating silver.,675
41,MatrixTheStill,13,0,The,Thi,0,1,507,The electrician that no plumber said was very incompetent will still botch a job for a client.,507
41,MatrixTheStill,13,1,electrician,eturtwician,1,1,586,The electrician that no plumber said was very incompetent will still botch a job for a client.,586
41,MatrixTheStill,13,2,that,quat,0,1,560,The electrician that no plumber said was very incompetent will still botch a job for a client.,560
41,MatrixTheStill,13,3,no,na,0,1,625,The electrician that no plumber said was very incompetent will still botch a job for a client.,625
41,MatrixTheStill,13,4,plumber,plopeer,0,1,704,The electrician that no plumber said was very incompetent will still botch a job for a client.,704
41,MatrixTheStill,13,5,said,salm,0,1,546,The electrician that no plumber said was very incompetent will still botch a job for a client.,546
41,MatrixTheStill,13,6,was,ras,0,1,559,The electrician that no plumber said was very incompetent will still botch a job for a client.,559
41,MatrixTheStill,13,7,very,jety,1,1,786,The electrician that no plumber said was very incompetent will still botch a job for a client.,786
41,MatrixTheStill,13,8,incompetent,incarbeters,0,1,827,The electrician that no plumber said was very incompetent will still botch a job for a client.,827
41,MatrixTheStill,13,9,will,wirs,0,1,523,The electrician that no plumber said was very incompetent will still botch a job for a client.,523
41,MatrixTheStill,13,10,still,stist,0,1,583,The electrician that no plumber said was very incompetent will still botch a job for a client.,583
41,MatrixTheStill,13,11,botch,botes,1,1,565,The electrician that no plumber said was very incompetent will still botch a job for a client.,565
41,MatrixTheStill,13,12,a,e,1,1,478,The electrician that no plumber said was very incompetent will still botch a job for a client.,478
41,MatrixTheStill,13,13,job,jok,0,1,611,The electrician that no plumber said was very incompetent will still botch a job for a client.,611
41,MatrixTheStill,13,14,for,ror,1,1,547,The electrician that no plumber said was very incompetent will still botch a job for a client.,547
41,MatrixTheStill,13,15,a,e,0,0,540,The electrician that no plumber said was very incompetent will still botch a job for a client.,
41,MatrixTheStill,13,16,client.,spieds.,0,0,NA,The electrician that no plumber said was very incompetent will still botch a job for a client.,
41,BothTheEver,23,0,The,Whe,0,1,583,The judge that the bailiff liked for his swiftness will ever try a case without video evidence.,583
41,BothTheEver,23,1,judge,junch,1,1,795,The judge that the bailiff liked for his swiftness will ever try a case without video evidence.,795
41,BothTheEver,23,2,that,grat,0,1,891,The judge that the bailiff liked for his swiftness will ever try a case without video evidence.,891
41,BothTheEver,23,3,the,thi,1,1,640,The judge that the bailiff liked for his swiftness will ever try a case without video evidence.,640
41,BothTheEver,23,4,bailiff,bainipe,1,1,914,The judge that the bailiff liked for his swiftness will ever try a case without video evidence.,914
41,BothTheEver,23,5,liked,loked,0,1,739,The judge that the bailiff liked for his swiftness will ever try a case without video evidence.,739
41,BothTheEver,23,6,for,fom,0,1,538,The judge that the bailiff liked for his swiftness will ever try a case without video evidence.,538
41,BothTheEver,23,7,his,hus,1,1,515,The judge that the bailiff liked for his swiftness will ever try a case without video evidence.,515
41,BothTheEver,23,8,swiftness,swareness,1,1,992,The judge that the bailiff liked for his swiftness will ever try a case without video evidence.,992
41,BothTheEver,23,9,will,wist,0,1,607,The judge that the bailiff liked for his swiftness will ever try a case without video evidence.,607
41,BothTheEver,23,10,ever,ucer,1,1,536,The judge that the bailiff liked for his swiftness will ever try a case without video evidence.,536
41,BothTheEver,23,11,try,tre,0,1,539,The judge that the bailiff liked for his swiftness will ever try a case without video evidence.,539
41,BothTheEver,23,12,a,e,0,1,944,The judge that the bailiff liked for his swiftness will ever try a case without video evidence.,944
41,BothTheEver,23,13,case,cose,0,1,769,The judge that the bailiff liked for his swiftness will ever try a case without video evidence.,769
41,BothTheEver,23,14,without,gathout,0,1,596,The judge that the bailiff liked for his swiftness will ever try a case without video evidence.,596
41,BothTheEver,23,15,video,neteo,0,1,612,The judge that the bailiff liked for his swiftness will ever try a case without video evidence.,612
41,BothTheEver,23,16,evidence.,edibance.,1,1,548,The judge that the bailiff liked for his swiftness will ever try a case without video evidence.,548
41,MatrixNoEver,15,0,No,Vo,0,1,567,No librarian that the curator liked as a friend will ever review a book about famous authors.,567
41,MatrixNoEver,15,1,librarian,buplorian,0,1,615,No librarian that the curator liked as a friend will ever review a book about famous authors.,615
41,MatrixNoEver,15,2,that,quat,0,1,687,No librarian that the curator liked as a friend will ever review a book about famous authors.,687
41,MatrixNoEver,15,3,the,tho,0,1,526,No librarian that the curator liked as a friend will ever review a book about famous authors.,526
41,MatrixNoEver,15,4,curator,cucanir,0,1,668,No librarian that the curator liked as a friend will ever review a book about famous authors.,668
41,MatrixNoEver,15,5,liked,lints,1,1,499,No librarian that the curator liked as a friend will ever review a book about famous authors.,499
41,MatrixNoEver,15,6,as,aw,0,1,603,No librarian that the curator liked as a friend will ever review a book about famous authors.,603
41,MatrixNoEver,15,7,a,e,0,1,553,No librarian that the curator liked as a friend will ever review a book about famous authors.,553
41,MatrixNoEver,15,8,friend,frieks,0,1,661,No librarian that the curator liked as a friend will ever review a book about famous authors.,661
41,MatrixNoEver,15,9,will,wirs,0,1,558,No librarian that the curator liked as a friend will ever review a book about famous authors.,558
41,MatrixNoEver,15,10,ever,ixer,0,1,491,No librarian that the curator liked as a friend will ever review a book about famous authors.,491
41,MatrixNoEver,15,11,review,reveak,1,1,573,No librarian that the curator liked as a friend will ever review a book about famous authors.,573
41,MatrixNoEver,15,12,a,e,0,1,714,No librarian that the curator liked as a friend will ever review a book about famous authors.,714
41,MatrixNoEver,15,13,book,boof,0,0,539,No librarian that the curator liked as a friend will ever review a book about famous authors.,
41,MatrixNoEver,15,14,about,aseet,1,0,NA,No librarian that the curator liked as a friend will ever review a book about famous authors.,
41,MatrixNoEver,15,15,famous,fanees,0,0,NA,No librarian that the curator liked as a friend will ever review a book about famous authors.,
41,MatrixNoEver,15,16,authors.,awplors.,0,0,NA,No librarian that the curator liked as a friend will ever review a book about famous authors.,
41,BothTheStill,8,0,The,Que,0,1,473,The populist that the governor recognized the influence of will still lose an election fair and square.,473
41,BothTheStill,8,1,populist,saculist,1,1,638,The populist that the governor recognized the influence of will still lose an election fair and square.,638
41,BothTheStill,8,2,that,thit,0,1,832,The populist that the governor recognized the influence of will still lose an election fair and square.,832
41,BothTheStill,8,3,the,que,0,1,492,The populist that the governor recognized the influence of will still lose an election fair and square.,492
41,BothTheStill,8,4,governor,vaverhor,1,1,579,The populist that the governor recognized the influence of will still lose an election fair and square.,579
41,BothTheStill,8,5,recognized,regoccized,1,1,539,The populist that the governor recognized the influence of will still lose an election fair and square.,539
41,BothTheStill,8,6,the,que,0,1,523,The populist that the governor recognized the influence of will still lose an election fair and square.,523
41,BothTheStill,8,7,influence,enscueled,0,1,551,The populist that the governor recognized the influence of will still lose an election fair and square.,551
41,BothTheStill,8,8,of,ot,0,1,546,The populist that the governor recognized the influence of will still lose an election fair and square.,546
41,BothTheStill,8,9,will,wirs,0,1,562,The populist that the governor recognized the influence of will still lose an election fair and square.,562
41,BothTheStill,8,10,still,stist,0,1,548,The populist that the governor recognized the influence of will still lose an election fair and square.,548
41,BothTheStill,8,11,lose,lond,0,1,677,The populist that the governor recognized the influence of will still lose an election fair and square.,677
41,BothTheStill,8,12,an,ab,1,1,674,The populist that the governor recognized the influence of will still lose an election fair and square.,674
41,BothTheStill,8,13,election,ecattion,0,1,501,The populist that the governor recognized the influence of will still lose an election fair and square.,501
41,BothTheStill,8,14,fair,facs,1,1,516,The populist that the governor recognized the influence of will still lose an election fair and square.,516
41,BothTheStill,8,15,and,abs,1,0,479,The populist that the governor recognized the influence of will still lose an election fair and square.,
41,BothTheStill,8,16,square.,squars.,1,0,NA,The populist that the governor recognized the influence of will still lose an election fair and square.,
41,BothTheStill,26,0,The,Tho,0,1,1995,The poet that the singer remembered from the opera will still write a poem about the evening.,1995
41,BothTheStill,26,1,poet,ciet,0,1,720,The poet that the singer remembered from the opera will still write a poem about the evening.,720
41,BothTheStill,26,2,that,thit,1,1,626,The poet that the singer remembered from the opera will still write a poem about the evening.,626
41,BothTheStill,26,3,the,que,0,1,656,The poet that the singer remembered from the opera will still write a poem about the evening.,656
41,BothTheStill,26,4,singer,pisher,1,1,601,The poet that the singer remembered from the opera will still write a poem about the evening.,601
41,BothTheStill,26,5,remembered,recumpered,0,1,919,The poet that the singer remembered from the opera will still write a poem about the evening.,919
41,BothTheStill,26,6,from,scom,0,1,653,The poet that the singer remembered from the opera will still write a poem about the evening.,653
41,BothTheStill,26,7,the,que,0,1,668,The poet that the singer remembered from the opera will still write a poem about the evening.,668
41,BothTheStill,26,8,opera,utefa,1,1,561,The poet that the singer remembered from the opera will still write a poem about the evening.,561
41,BothTheStill,26,9,will,wims,0,1,756,The poet that the singer remembered from the opera will still write a poem about the evening.,756
41,BothTheStill,26,10,still,stigs,1,1,600,The poet that the singer remembered from the opera will still write a poem about the evening.,600
41,BothTheStill,26,11,write,wrimp,0,1,582,The poet that the singer remembered from the opera will still write a poem about the evening.,582
41,BothTheStill,26,12,a,e,0,1,616,The poet that the singer remembered from the opera will still write a poem about the evening.,616
41,BothTheStill,26,13,poem,moex,1,1,530,The poet that the singer remembered from the opera will still write a poem about the evening.,530
41,BothTheStill,26,14,about,asoot,1,1,547,The poet that the singer remembered from the opera will still write a poem about the evening.,547
41,BothTheStill,26,15,the,que,0,1,556,The poet that the singer remembered from the opera will still write a poem about the evening.,556
41,BothTheStill,26,16,evening.,elkming.,0,1,555,The poet that the singer remembered from the opera will still write a poem about the evening.,555
41,MatrixNoEver,9,0,No,Nu,0,1,467,No soldier that the general believed to be tough will ever wash a tank with floral soap.,467
41,MatrixNoEver,9,1,soldier,soltoor,0,1,550,No soldier that the general believed to be tough will ever wash a tank with floral soap.,550
41,MatrixNoEver,9,2,that,thut,1,1,537,No soldier that the general believed to be tough will ever wash a tank with floral soap.,537
41,MatrixNoEver,9,3,the,whe,0,1,515,No soldier that the general believed to be tough will ever wash a tank with floral soap.,515
41,MatrixNoEver,9,4,general,nunemal,1,1,535,No soldier that the general believed to be tough will ever wash a tank with floral soap.,535
41,MatrixNoEver,9,5,believed,berieged,0,1,665,No soldier that the general believed to be tough will ever wash a tank with floral soap.,665
41,MatrixNoEver,9,6,to,te,0,1,531,No soldier that the general believed to be tough will ever wash a tank with floral soap.,531
41,MatrixNoEver,9,7,be,le,1,1,583,No soldier that the general believed to be tough will ever wash a tank with floral soap.,583
41,MatrixNoEver,9,8,tough,toufs,0,1,571,No soldier that the general believed to be tough will ever wash a tank with floral soap.,571
41,MatrixNoEver,9,9,will,wips,0,0,464,No soldier that the general believed to be tough will ever wash a tank with floral soap.,
41,MatrixNoEver,9,10,ever,ixer,1,0,NA,No soldier that the general believed to be tough will ever wash a tank with floral soap.,
41,MatrixNoEver,9,11,wash,wams,1,0,NA,No soldier that the general believed to be tough will ever wash a tank with floral soap.,
41,MatrixNoEver,9,12,a,e,0,0,NA,No soldier that the general believed to be tough will ever wash a tank with floral soap.,
41,MatrixNoEver,9,13,tank,taws,1,0,NA,No soldier that the general believed to be tough will ever wash a tank with floral soap.,
41,MatrixNoEver,9,14,with,wiss,0,0,NA,No soldier that the general believed to be tough will ever wash a tank with floral soap.,
41,MatrixNoEver,9,15,floral,spolal,0,0,NA,No soldier that the general believed to be tough will ever wash a tank with floral soap.,
41,MatrixNoEver,9,16,soap.,coap.,1,0,NA,No soldier that the general believed to be tough will ever wash a tank with floral soap.,
42,MatrixTheEver,21,0,The,Que,0,1,1191,The actor that no director knew from the theater will ever prepare a monologue for the audition.,1191
42,MatrixTheEver,21,1,actor,abbor,1,1,812,The actor that no director knew from the theater will ever prepare a monologue for the audition.,812
42,MatrixTheEver,21,2,that,thut,0,1,790,The actor that no director knew from the theater will ever prepare a monologue for the audition.,790
42,MatrixTheEver,21,3,no,ny,1,1,564,The actor that no director knew from the theater will ever prepare a monologue for the audition.,564
42,MatrixTheEver,21,4,director,dicactar,0,1,738,The actor that no director knew from the theater will ever prepare a monologue for the audition.,738
42,MatrixTheEver,21,5,knew,wrew,0,1,643,The actor that no director knew from the theater will ever prepare a monologue for the audition.,643
42,MatrixTheEver,21,6,from,quom,1,1,601,The actor that no director knew from the theater will ever prepare a monologue for the audition.,601
42,MatrixTheEver,21,7,the,whe,0,1,509,The actor that no director knew from the theater will ever prepare a monologue for the audition.,509
42,MatrixTheEver,21,8,theater,kneeter,1,1,633,The actor that no director knew from the theater will ever prepare a monologue for the audition.,633
42,MatrixTheEver,21,9,will,wips,0,1,548,The actor that no director knew from the theater will ever prepare a monologue for the audition.,548
42,MatrixTheEver,21,10,ever,irer,0,1,629,The actor that no director knew from the theater will ever prepare a monologue for the audition.,629
42,MatrixTheEver,21,11,prepare,presore,0,1,1521,The actor that no director knew from the theater will ever prepare a monologue for the audition.,1521
42,MatrixTheEver,21,12,a,e,1,1,544,The actor that no director knew from the theater will ever prepare a monologue for the audition.,544
42,MatrixTheEver,21,13,monologue,senoloped,0,1,808,The actor that no director knew from the theater will ever prepare a monologue for the audition.,808
42,MatrixTheEver,21,14,for,dor,1,1,602,The actor that no director knew from the theater will ever prepare a monologue for the audition.,602
42,MatrixTheEver,21,15,the,whe,1,1,694,The actor that no director knew from the theater will ever prepare a monologue for the audition.,694
42,MatrixTheEver,21,16,audition.,etrition.,0,1,696,The actor that no director knew from the theater will ever prepare a monologue for the audition.,696
42,MatrixTheEver,3,0,The,Tha,0,1,671,The musician that no artist recalled from the radio will ever win an award for a song.,671
42,MatrixTheEver,3,1,musician,pusicead,0,1,656,The musician that no artist recalled from the radio will ever win an award for a song.,656
42,MatrixTheEver,3,2,that,grat,1,1,704,The musician that no artist recalled from the radio will ever win an award for a song.,704
42,MatrixTheEver,3,3,no,vo,1,1,656,The musician that no artist recalled from the radio will ever win an award for a song.,656
42,MatrixTheEver,3,4,artist,ancits,1,0,633,The musician that no artist recalled from the radio will ever win an award for a song.,
42,MatrixTheEver,3,5,recalled,repilled,0,0,NA,The musician that no artist recalled from the radio will ever win an award for a song.,
42,MatrixTheEver,3,6,from,fror,0,0,NA,The musician that no artist recalled from the radio will ever win an award for a song.,
42,MatrixTheEver,3,7,the,thi,1,0,NA,The musician that no artist recalled from the radio will ever win an award for a song.,
42,MatrixTheEver,3,8,radio,sosio,1,0,NA,The musician that no artist recalled from the radio will ever win an award for a song.,
42,MatrixTheEver,3,9,will,wist,1,0,NA,The musician that no artist recalled from the radio will ever win an award for a song.,
42,MatrixTheEver,3,10,ever,iler,1,0,NA,The musician that no artist recalled from the radio will ever win an award for a song.,
42,MatrixTheEver,3,11,win,wip,1,0,NA,The musician that no artist recalled from the radio will ever win an award for a song.,
42,MatrixTheEver,3,12,an,ap,1,0,NA,The musician that no artist recalled from the radio will ever win an award for a song.,
42,MatrixTheEver,3,13,award,awond,0,0,NA,The musician that no artist recalled from the radio will ever win an award for a song.,
42,MatrixTheEver,3,14,for,fom,0,0,NA,The musician that no artist recalled from the radio will ever win an award for a song.,
42,MatrixTheEver,3,15,a,e,1,0,NA,The musician that no artist recalled from the radio will ever win an award for a song.,
42,MatrixTheEver,3,16,song.,rong.,1,0,NA,The musician that no artist recalled from the radio will ever win an award for a song.,
42,MatrixTheEver,27,0,The,Thi,0,1,642,The foreman that no architect believed to be lazy will ever lay the foundation for the skyscraper.,642
42,MatrixTheEver,27,1,foreman,finkman,0,1,760,The foreman that no architect believed to be lazy will ever lay the foundation for the skyscraper.,760
42,MatrixTheEver,27,2,that,grat,1,1,651,The foreman that no architect believed to be lazy will ever lay the foundation for the skyscraper.,651
42,MatrixTheEver,27,3,no,vo,1,1,709,The foreman that no architect believed to be lazy will ever lay the foundation for the skyscraper.,709
42,MatrixTheEver,27,4,architect,arquitome,0,1,676,The foreman that no architect believed to be lazy will ever lay the foundation for the skyscraper.,676
42,MatrixTheEver,27,5,believed,beriewed,0,1,778,The foreman that no architect believed to be lazy will ever lay the foundation for the skyscraper.,778
42,MatrixTheEver,27,6,to,ro,1,1,635,The foreman that no architect believed to be lazy will ever lay the foundation for the skyscraper.,635
42,MatrixTheEver,27,7,be,ti,1,1,679,The foreman that no architect believed to be lazy will ever lay the foundation for the skyscraper.,679
42,MatrixTheEver,27,8,lazy,taky,0,1,1062,The foreman that no architect believed to be lazy will ever lay the foundation for the skyscraper.,1062
42,MatrixTheEver,27,9,will,wist,0,1,626,The foreman that no architect believed to be lazy will ever lay the foundation for the skyscraper.,626
42,MatrixTheEver,27,10,ever,uler,0,1,603,The foreman that no architect believed to be lazy will ever lay the foundation for the skyscraper.,603
42,MatrixTheEver,27,11,lay,lak,1,1,1032,The foreman that no architect believed to be lazy will ever lay the foundation for the skyscraper.,1032
42,MatrixTheEver,27,12,the,thi,0,1,745,The foreman that no architect believed to be lazy will ever lay the foundation for the skyscraper.,745
42,MatrixTheEver,27,13,foundation,foollation,0,1,853,The foreman that no architect believed to be lazy will ever lay the foundation for the skyscraper.,853
42,MatrixTheEver,27,14,for,fom,0,1,1037,The foreman that no architect believed to be lazy will ever lay the foundation for the skyscraper.,1037
42,MatrixTheEver,27,15,the,thi,1,1,649,The foreman that no architect believed to be lazy will ever lay the foundation for the skyscraper.,649
42,MatrixTheEver,27,16,skyscraper.,glyspliper.,1,1,746,The foreman that no architect believed to be lazy will ever lay the foundation for the skyscraper.,746
42,MatrixNoStill,17,0,No,Jo,0,1,597,No farmer that the rancher recalled from the meeting will still plow a field and plant soybeans.,597
42,MatrixNoStill,17,1,farmer,tormer,0,1,917,No farmer that the rancher recalled from the meeting will still plow a field and plant soybeans.,917
42,MatrixNoStill,17,2,that,snat,1,1,727,No farmer that the rancher recalled from the meeting will still plow a field and plant soybeans.,727
42,MatrixNoStill,17,3,the,tha,1,0,579,No farmer that the rancher recalled from the meeting will still plow a field and plant soybeans.,
42,MatrixNoStill,17,4,rancher,mincher,1,0,NA,No farmer that the rancher recalled from the meeting will still plow a field and plant soybeans.,
42,MatrixNoStill,17,5,recalled,rebained,1,0,NA,No farmer that the rancher recalled from the meeting will still plow a field and plant soybeans.,
42,MatrixNoStill,17,6,from,snom,0,0,NA,No farmer that the rancher recalled from the meeting will still plow a field and plant soybeans.,
42,MatrixNoStill,17,7,the,tha,1,0,NA,No farmer that the rancher recalled from the meeting will still plow a field and plant soybeans.,
42,MatrixNoStill,17,8,meeting,mouning,0,0,NA,No farmer that the rancher recalled from the meeting will still plow a field and plant soybeans.,
42,MatrixNoStill,17,9,will,woll,1,0,NA,No farmer that the rancher recalled from the meeting will still plow a field and plant soybeans.,
42,MatrixNoStill,17,10,still,stoll,0,0,NA,No farmer that the rancher recalled from the meeting will still plow a field and plant soybeans.,
42,MatrixNoStill,17,11,plow,plew,0,0,NA,No farmer that the rancher recalled from the meeting will still plow a field and plant soybeans.,
42,MatrixNoStill,17,12,a,e,1,0,NA,No farmer that the rancher recalled from the meeting will still plow a field and plant soybeans.,
42,MatrixNoStill,17,13,field,fould,0,0,NA,No farmer that the rancher recalled from the meeting will still plow a field and plant soybeans.,
42,MatrixNoStill,17,14,and,ang,1,0,NA,No farmer that the rancher recalled from the meeting will still plow a field and plant soybeans.,
42,MatrixNoStill,17,15,plant,plase,1,0,NA,No farmer that the rancher recalled from the meeting will still plow a field and plant soybeans.,
42,MatrixNoStill,17,16,soybeans.,soymouns.,0,0,NA,No farmer that the rancher recalled from the meeting will still plow a field and plant soybeans.,
42,BothTheEver,16,0,The,Tho,0,1,568,The protester that the guard believed to be kind will ever block a road outside the courthouse.,568
42,BothTheEver,16,1,protester,stavester,0,1,767,The protester that the guard believed to be kind will ever block a road outside the courthouse.,767
42,BothTheEver,16,2,that,grat,0,1,685,The protester that the guard believed to be kind will ever block a road outside the courthouse.,685
42,BothTheEver,16,3,the,thi,0,1,560,The protester that the guard believed to be kind will ever block a road outside the courthouse.,560
42,BothTheEver,16,4,guard,gumph,0,1,633,The protester that the guard believed to be kind will ever block a road outside the courthouse.,633
42,BothTheEver,16,5,believed,berieged,1,1,609,The protester that the guard believed to be kind will ever block a road outside the courthouse.,609
42,BothTheEver,16,6,to,ro,0,1,472,The protester that the guard believed to be kind will ever block a road outside the courthouse.,472
42,BothTheEver,16,7,be,ti,1,1,576,The protester that the guard believed to be kind will ever block a road outside the courthouse.,576
42,BothTheEver,16,8,kind,kile,0,1,655,The protester that the guard believed to be kind will ever block a road outside the courthouse.,655
42,BothTheEver,16,9,will,wist,1,1,591,The protester that the guard believed to be kind will ever block a road outside the courthouse.,591
42,BothTheEver,16,10,ever,iler,1,1,698,The protester that the guard believed to be kind will ever block a road outside the courthouse.,698
42,BothTheEver,16,11,block,drock,1,1,886,The protester that the guard believed to be kind will ever block a road outside the courthouse.,886
42,BothTheEver,16,12,a,e,0,1,562,The protester that the guard believed to be kind will ever block a road outside the courthouse.,562
42,BothTheEver,16,13,road,roud,1,1,711,The protester that the guard believed to be kind will ever block a road outside the courthouse.,711
42,BothTheEver,16,14,outside,outnade,1,1,693,The protester that the guard believed to be kind will ever block a road outside the courthouse.,693
42,BothTheEver,16,15,the,thi,1,1,614,The protester that the guard believed to be kind will ever block a road outside the courthouse.,614
42,BothTheEver,16,16,courthouse.,counthound.,0,1,693,The protester that the guard believed to be kind will ever block a road outside the courthouse.,693
42,MatrixTheStill,6,0,The,Tho,0,1,615,The investor that no lender identified by her handwriting will still dump a stock for personal gain.,615
42,MatrixTheStill,6,1,investor,invelnir,0,1,661,The investor that no lender identified by her handwriting will still dump a stock for personal gain.,661
42,MatrixTheStill,6,2,that,quat,0,1,559,The investor that no lender identified by her handwriting will still dump a stock for personal gain.,559
42,MatrixTheStill,6,3,no,vo,1,1,585,The investor that no lender identified by her handwriting will still dump a stock for personal gain.,585
42,MatrixTheStill,6,4,lender,tedger,0,1,1535,The investor that no lender identified by her handwriting will still dump a stock for personal gain.,1535
42,MatrixTheStill,6,5,identified,imarrified,1,1,817,The investor that no lender identified by her handwriting will still dump a stock for personal gain.,817
42,MatrixTheStill,6,6,by,ry,0,1,663,The investor that no lender identified by her handwriting will still dump a stock for personal gain.,663
42,MatrixTheStill,6,7,her,heb,1,1,1000,The investor that no lender identified by her handwriting will still dump a stock for personal gain.,1000
42,MatrixTheStill,6,8,handwriting,lackchiting,0,1,2966,The investor that no lender identified by her handwriting will still dump a stock for personal gain.,2966
